,Source File,Sentence Pair,Word Counts,Gold Standard Value,Edit Distance,Jaccard Distance,BLEU Metric Score
111,test-STS,"['""I know of no pressure,"" said Mr. Feith, the under secretary of defense for policy.', '""I know of nobody who pressured anybody,"" Douglas Feith, undersecretary of defense for policy, said at a Pentagon briefing.\n']","[15, 19]",3.8,15,0.5714285714285714,0.6532258064516129
112,test-STS,"['Nterprise Linux Services is expected to be available before then end of this year.', 'Beta versions of Nterprise Linux Services are expected to be available on certain HP ProLiant servers in July.\n']","[14, 18]",2.667,11,0.64,0.6936936936936937
113,test-STS,"['Excluding one-time items, the company enjoyed a profit of 6 cents a share.', 'Excluding one-time items, it expects profit of 11 cents to 15 cents a share.\n']","[13, 14]",2.333,8,0.47368421052631576,0.8181818181818182
114,test-STS,"['""But I do question the motives of a deskbound president who assumes the garb of a warrior for the purposes of a speech.""', 'Byrd, speaking from the Senate floor, said he questioned ""the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech.""\n']","[23, 27]",3.0,13,0.4482758620689655,0.7564102564102564
115,test-STS,"[""The broader Standard & Poor's 500 Index .SPX fell 3 points, or 0.30 percent, to 995."", 'The technology-laced Nasdaq Composite Index <.IXIC> added 1.92 points, or 0.12 percent, at 1,647.94.\n']","[16, 14]",1.333,13,0.7666666666666667,0.6237623762376238
116,test-STS,"['Instead, tickets for the Jersey jam went on sale last night through Ticketmaster.', 'Tickets, available through Ticketmaster, went on sale yesterday.\n']","[13, 8]",3.8,10,0.6111111111111112,0.6855801614114106
117,test-STS,"['Earlier on Monday, Grant Thornton SpA repeated previous statements that it was ""a victim of fraudulent action"".', 'Grant Thornton claims that it too was the “victim” of a fraud.\n']","[17, 12]",3.4,15,0.6666666666666666,0.4371398796420508
118,test-STS,"[""Peter Lyman and Hal Varian of Berkeley's School of Information Management and Systems say that information production has increased by 30 percent each year between 1999 and 2002."", ""That task appealed to two masters of the megabyte, Peter Lyman and Hal Varian, professors at the University of California-Berkeley's School of Information Management and Systems.\n""]","[28, 26]",2.0,27,0.7,0.8491620111731844
119,test-STS,"['""My judgment is 95 percent of that information should be declassified, become uncensored, so the American people would know.""', 'My judgment is 95 percent of that information could be declassified, become uncensored so the American people would know,"" Mr. Shelby said on NBC\'s ""Meet the Press.""\n']","[19, 27]",3.4,15,0.3125,0.7530120481927711
120,test-STS,"['The researchers found only empty cavities and scar tissue where the tumors had been.', 'No tumors were detected; rather, empty cavities and scar tissue were found in their place.\n']","[14, 15]",4.0,12,0.6666666666666666,0.8241758241758241
121,test-STS,"['Washington, however, said more was needed to prevent complaints being filed in the first place.', 'But the US insisted it wanted more done to prevent complaints being filed in the first place, preferably by repealing the entire law.\n']","[15, 23]",2.8,15,0.5714285714285714,0.6716417910447762
122,test-STS,"[""After 26 hours of surgery and a year of anticipation, the boys were separated Sunday at Children's Medical Center of Dallas."", ""Two-year-old Egyptian twin boys, born with their heads conjoined, have been separated after 26 hours of surgery at the Children's Medical Centre in Dallas.\n""]","[21, 24]",3.2,21,0.6,0.7564102564102564
123,test-STS,"['Pines said he would convene the relevant party bodies within 10 days to discuss whether new elections would be held or whether a temporary leader would be appointed.', 'Mitzna and party secretary Ophir Pines agreed to convene party organizations within 10 days to discuss whether new primaries would be held or a temporary leader appointed.\n']","[28, 27]",3.6,14,0.40625,0.8197674418604651
124,test-STS,"['""She was crying and scared,\' said Isa Yasin, the owner of the store.', '""She was crying and she was really scared,"" said Yasin.\n']","[13, 10]",3.8,11,0.47368421052631576,0.7206408455405263
125,test-STS,"['The euro soared to US$1.1914 in Asian trading, before slipping back slightly to US$1.1895 as trading opened in Europe.', 'The euro soared to $1.1914 in Asian trading, before slipping back to $1.1884 in late European trading, up from $1.1857 late Monday.\n']","[19, 22]",3.6,14,0.48148148148148145,0.8181818181818182
126,test-STS,"['Abbas told the summit he would end the ""armed intefadeh,"" renounced ""terrorism against the Israelis wherever they might be"" and alluded to the disarming of militants.', 'At Wednesday\'s summit, Abbas pledged to end the ""armed intefadeh,"" renounced ""terrorism against the Israelis wherever they might be"" and alluded to the disarming of militants.\n']","[26, 26]",4.2,7,0.22580645161290322,0.9090909090909091
127,test-STS,"['The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93,000.', ""The civilian unemployment rate improved marginally last month _ sliding down to 6.1 percent _ as companies slashed payrolls by 93,000 amid continuing mixed signals about the nation's economic health.\n""]","[21, 30]",4.0,15,0.47058823529411764,0.65
128,test-STS,"['Moffitt said the results need to be replicated in another study before testing of individuals for presence of the long or short versions of the gene will be pursued.', 'Professor Moffitt said the results needed to be replicated before pursuing testing of individuals for the presence of the long or short versions of the gene.\n']","[29, 26]",4.75,10,0.32142857142857145,0.9142794651727073
129,test-STS,"['""Frank Quattrone is innocent,"" Keker said in a statement.', 'Quattrone lawyer John W. Keker said his client is innocent.\n']","[9, 10]",3.75,10,0.6666666666666666,0.7666666666666667
130,test-STS,"['Cmdr. Rod Gibbons, an academy spokesman, said, ""The academy is shocked and saddened.', ""Naval Academy spokesman Cmdr. Rod Gibbons said: ``Today's announcement came as a surprise.\n""]","[13, 13]",3.25,16,0.72,0.7802197802197802
131,test-STS,"['The compensation committee will prohibit securities industry directors from sitting on it.', 'The exchange also said its five-person compensation committee will consist only of directors from outside the securities industry.\n']","[12, 18]",3.533,12,0.6086956521739131,0.6793893129770993
132,test-STS,"['Shares of LendingTree rose $6.21, or 42 percent, to $20.90 after hitting $21.36 earlier.', 'LendingTree shares rose 43 percent, or $6.31, to $21, more than doubling in the last two months.\n']","[14, 17]",2.75,17,0.7241379310344828,0.7319587628865979
133,test-STS,"['Last week, his lawyers asked Warner to grant clemency under conditions that would have lead to a new sentencing hearing.', 'Last week, his lawyers asked Gov. Mark R. Warner to grant clemency, but the governor declined to intervene.\n']","[20, 18]",2.5,14,0.6206896551724138,0.7871271768274548
134,test-STS,"['Q: Can I buy coverage for prescription drugs right away?', 'Congress has added a new benefit - an option to buy insurance coverage for prescription drugs.\n']","[10, 16]",1.25,14,0.7916666666666666,0.5368421052631579
135,test-STS,"['""I think it should have been released years ago,"" said Brian Rohrbough, whose son, Daniel, was killed at Columbine.', 'Brian Rohrbough, whose son, Daniel, was killed at Columbine, said the tape raises disturbing issues.\n']","[19, 15]",1.75,20,0.5714285714285714,0.7929891012168583
136,test-STS,"['CIA Director George Tenet said the two men were ""defined by dedication and courage.""', '""[They] were defined by dedication and courage,"" said the CIA\'s director George Tenet.\n']","[14, 13]",4.25,18,0.391304347826087,0.8850574712643678
137,test-STS,"['Shares of Mandalay closed down eight cents to $29.42, before the earnings were announced.', 'Shares of Mandalay closed down 8 cents at $29.42 Thursday.\n']","[14, 10]",4.0,8,0.55,0.5606385735821305
138,test-STS,"['But software license revenues, a measure financial analysts watch closely, decreased 21 percent to $107.6 million.', 'License sales, a key measure of demand, fell 21 percent to $107.6 million.\n']","[16, 13]",5.0,10,0.6,0.562812785411784
139,test-STS,"['Dotson, 21, was arrested and charged on July 21 after reportedly telling authorities he shot Dennehy after Dennehy tried to shoot him.', 'Dotson was arrested July 21 after telling FBI agents he shot Dennehy when Dennehy tried to shoot him, according to the arrest warrant affidavit.\n']","[22, 24]",4.25,17,0.4482758620689655,0.8551724137931035
140,test-STS,"[""Prosecutors contended that Mr. Durst had plotted the murder to assume Mr. Black's identity."", ""Prosecutors maintained that Durst murdered Black to try to assume Black's identity.\n""]","[14, 12]",4.75,7,0.5,0.8214682273476102
141,test-STS,"[""That objection was cited by PeopleSoft's board in rejecting Oracle's offer."", ""PeopleSoft's board has recommended stockholders reject the offer.\n""]","[11, 8]",2.75,10,0.7222222222222222,0.7006642503345372
142,test-STS,"['Several black Democratic leaders were attempting to arrange a meeting with DNC chairman Terry McAuliffe to discuss the layoffs.', 'Black Democratic leaders were trying to arrange a meeting with Democratic National Committee Chairman Terry McAuliffe to discuss the layoffs of 10 minority staffers at party headquarters.\n']","[19, 27]",3.25,14,0.5483870967741935,0.6595744680851063
143,test-STS,"['""These are dark days for our industry,"" Giovanni Bisignani, director general of the Geneva-based organization, said in a statement.', '""These are dark days for our industry,"" the Geneva-based International Air Transport Association\'s Director-General Giovanni Bisignani said.\n']","[19, 17]",3.5,13,0.4482758620689655,0.851063829787234
144,test-STS,"['The seven other nations in the initiative are Britain, Germany, Italy, the Netherlands, Poland, Portugal and Spain.', 'Other nations involved in the PSI include Germany, Italy, the Netherlands, Poland, Portugal, Spain and Britain.\n']","[17, 16]",3.6,11,0.4090909090909091,0.8779513747278884
145,test-STS,"['The dollar was at 116.92 yen against the yen , flat on the session, and at 1.2891 against the Swiss franc , also flat.', 'The dollar was at 116.78 yen JPY= , virtually flat on the session, and at 1.2871 against the Swiss franc CHF= , down 0.1 percent.\n']","[24, 25]",3.2,10,0.4230769230769231,0.8153846153846154
146,test-STS,"['Germans account for more than 40 percent of foreign visitors coming to Italy.', 'Germans represent more than a quarter of all foreign visitors to Italy and 40 percent of hotel bookings.\n']","[13, 18]",3.4,12,0.47619047619047616,0.6952380952380952
147,test-STS,"['Also in Mosul, rebel gunmen on Friday assassinated a Sunni Muslim tribal leader who backed the coalition.', 'Near a mosque in the northern town of Mosul, rebel gunmen also assassinated a Sunni Muslim tribal leader who backed the coalition.\n']","[17, 22]",4.6,9,0.36,0.7633587786259542
148,test-STS,"['The average American makes four trips a day, 45 percent for shopping or errands.', 'Nearly half - 45 percent - are for shopping or running errands.\n']","[14, 12]",3.333,12,0.6666666666666666,0.6814506851874793
